谱信息：
开始时间,20:17:20
测量时间,82.607
死时间,0.396
总计数,99047
最大值,10033
Life通道道址,Life通道计数,Start通道道址,Start通道计数,Stop通道道址,Stop通道计数
976,0,976,2726,976,2204
977,2,977,2707,977,2212
978,2,978,2652,978,2193
979,4,979,2708,979,2186
980,2,980,2744,980,2157
981,1,981,2668,981,2147
982,2,982,2615,982,2195
983,0,983,2600,983,2094
984,0,984,2673,984,2258
985,1,985,2735,985,2169
986,0,986,2794,986,2212
987,0,987,2645,987,2105
988,1,988,2723,988,2166
989,2,989,2692,989,2105
990,0,990,2838,990,2049
991,0,991,2735,991,2107
992,1,992,2715,992,2120
993,0,993,2736,993,2112
994,1,994,2734,994,2136
995,0,995,2667,995,2141
996,0,996,2673,996,2151
997,1,997,2740,997,2095
998,0,998,2695,998,2152
999,0,999,2716,999,2189
1000,0,1000,2641,1000,2080
1001,2,1001,2696,1001,2070
1002,1,1002,2705,1002,2181
1003,0,1003,2594,1003,2063
1004,1,1004,2675,1004,2083
1005,0,1005,2634,1005,2097
1006,0,1006,2675,1006,2055
1007,0,1007,2695,1007,2033
1008,0,1008,2616,1008,2094
1009,0,1009,2648,1009,2068
1010,0,1010,2585,1010,2064
1011,0,1011,2612,1011,2083
1012,0,1012,2655,1012,2131
1013,0,1013,2583,1013,2091
1014,1,1014,2653,1014,2056
1015,0,1015,2710,1015,2091
1016,1,1016,2601,1016,2094
1017,1,1017,2523,1017,2087
1018,3,1018,2569,1018,2078
1019,3,1019,2536,1019,2047
1020,0,1020,2700,1020,2115
1021,1,1021,2548,1021,2082
1022,2,1022,2676,1022,2035
1023,1,1023,2645,1023,2106
1024,1,1024,2584,1024,2096
1025,0,1025,2601,1025,2022
1026,0,1026,2536,1026,2117
1027,2,1027,2606,1027,2080
1028,2,1028,2572,1028,1996
1029,0,1029,2517,1029,2036
1030,3,1030,2549,1030,2062
1031,1,1031,2598,1031,2076
1032,0,1032,2563,1032,1933
1033,2,1033,2605,1033,1955
1034,1,1034,2564,1034,2063
1035,3,1035,2451,1035,2023
1036,0,1036,2622,1036,2071
1037,1,1037,2536,1037,2060
1038,1,1038,2385,1038,2069
1039,2,1039,2542,1039,2053
1040,0,1040,2523,1040,2072
1041,1,1041,2552,1041,1965
1042,0,1042,2480,1042,2099
1043,1,1043,2499,1043,1998
1044,1,1044,2477,1044,2026
1045,0,1045,2537,1045,2077
1046,1,1046,2485,1046,2026
1047,1,1047,2485,1047,1942
1048,2,1048,2470,1048,2044
1049,0,1049,2478,1049,2012
1050,4,1050,2590,1050,1952
1051,0,1051,2545,1051,1966
1052,1,1052,2457,1052,2051
1053,0,1053,2565,1053,1940
1054,1,1054,2514,1054,2073
1055,1,1055,2434,1055,1977
1056,2,1056,2571,1056,2007
1057,1,1057,2553,1057,1950
1058,2,1058,2447,1058,1965
1059,0,1059,2425,1059,1900
1060,3,1060,2489,1060,1928
1061,0,1061,2507,1061,2010
1062,2,1062,2482,1062,1889
1063,1,1063,2462,1063,2047
1064,1,1064,2454,1064,2067
1065,0,1065,2375,1065,2015
1066,2,1066,2477,1066,1945
1067,0,1067,2334,1067,1947
1068,0,1068,2439,1068,1985
1069,0,1069,2409,1069,1942
1070,1,1070,2450,1070,2016
1071,0,1071,2443,1071,1987
1072,0,1072,2447,1072,1997
1073,0,1073,2410,1073,1953
1074,0,1074,2339,1074,1942
1075,0,1075,2293,1075,1965
1076,0,1076,2381,1076,2005
1077,0,1077,2364,1077,1945
1078,1,1078,2373,1078,1981
1079,0,1079,2441,1079,1926
1080,2,1080,2400,1080,2028
1081,0,1081,2333,1081,1996
1082,1,1082,2390,1082,1995
1083,2,1083,2404,1083,2018
1084,0,1084,2396,1084,1973
1085,2,1085,2325,1085,1952
1086,0,1086,2358,1086,1911
1087,1,1087,2341,1087,1986
1088,1,1088,2335,1088,1927
1089,3,1089,2425,1089,1962
1090,1,1090,2400,1090,1874
1091,0,1091,2346,1091,1920
1092,1,1092,2406,1092,1969
1093,1,1093,2407,1093,1867
1094,2,1094,2315,1094,1939
1095,3,1095,2357,1095,1977
1096,0,1096,2357,1096,1887
1097,4,1097,2313,1097,1899
1098,1,1098,2428,1098,1870
1099,2,1099,2364,1099,1967
1100,2,1100,2414,1100,1886
1101,0,1101,2314,1101,1950
1102,1,1102,2399,1102,1885
1103,0,1103,2271,1103,1935
1104,0,1104,2385,1104,1864
1105,2,1105,2335,1105,1915
1106,0,1106,2339,1106,1953
1107,0,1107,2296,1107,1855
1108,2,1108,2311,1108,1826
1109,3,1109,2460,1109,1909
1110,0,1110,2229,1110,1948
1111,3,1111,2332,1111,1893
1112,1,1112,2280,1112,1934
1113,0,1113,2309,1113,1904
1114,0,1114,2244,1114,1831
1115,0,1115,2251,1115,1931
1116,2,1116,2302,1116,1847
1117,0,1117,2301,1117,1893
1118,0,1118,2298,1118,1911
1119,2,1119,2321,1119,1779
1120,0,1120,2285,1120,1858
1121,1,1121,2412,1121,1865
1122,0,1122,2365,1122,1963
1123,0,1123,2425,1123,1871
1124,2,1124,2365,1124,1877
1125,1,1125,2315,1125,1893
1126,1,1126,2348,1126,1887
1127,0,1127,2404,1127,1869
1128,1,1128,2404,1128,1854
1129,1,1129,2358,1129,1893
1130,0,1130,2356,1130,1867
1131,0,1131,2317,1131,1839
1132,0,1132,2304,1132,1847
1133,0,1133,2267,1133,1816
1134,0,1134,2246,1134,1775
1135,0,1135,2408,1135,1852
1136,0,1136,2249,1136,1792
1137,1,1137,2324,1137,1854
1138,0,1138,2279,1138,1802
1139,4,1139,2286,1139,1835
1140,0,1140,2326,1140,1877
1141,1,1141,2242,1141,1808
1142,1,1142,2250,1142,1821
1143,1,1143,2308,1143,1798
1144,0,1144,2236,1144,1867
1145,1,1145,2327,1145,1893
1146,1,1146,2307,1146,1791
1147,1,1147,2332,1147,1848
1148,0,1148,2277,1148,1796
1149,1,1149,2247,1149,1856
1150,2,1150,2291,1150,1857
1151,1,1151,2210,1151,1843
1152,1,1152,2330,1152,1878
1153,0,1153,2325,1153,1936
1154,0,1154,2293,1154,1814
1155,0,1155,2188,1155,1865
1156,1,1156,2172,1156,1807
1157,1,1157,2334,1157,1870
1158,1,1158,2263,1158,1789
1159,0,1159,2240,1159,1777
1160,1,1160,2250,1160,1796
1161,2,1161,2299,1161,1863
1162,1,1162,2251,1162,1848
1163,1,1163,2201,1163,1869
1164,1,1164,2289,1164,1779
1165,1,1165,2235,1165,1805
1166,1,1166,2205,1166,1777
1167,1,1167,2120,1167,1854
1168,0,1168,2255,1168,1743
1169,1,1169,2215,1169,1860
1170,1,1170,2231,1170,1870
1171,1,1171,2166,1171,1879
1172,0,1172,2215,1172,1793
1173,0,1173,2182,1173,1781
1174,1,1174,2208,1174,1855
1175,2,1175,2213,1175,1744
1176,0,1176,2221,1176,1820
1177,0,1177,2225,1177,1745
1178,3,1178,2173,1178,1779
1179,0,1179,2168,1179,1811
1180,0,1180,2211,1180,1800
1181,1,1181,2238,1181,1733
1182,1,1182,2162,1182,1742
1183,1,1183,2219,1183,1793
1184,5,1184,2164,1184,1814
1185,2,1185,2114,1185,1818
1186,5,1186,2185,1186,1799
1187,2,1187,2095,1187,1856
1188,1,1188,2205,1188,1823
1189,1,1189,2233,1189,1796
1190,0,1190,2154,1190,1893
1191,2,1191,2161,1191,1739
1192,1,1192,2138,1192,1811
1193,1,1193,2244,1193,1818
1194,0,1194,2160,1194,1807
1195,0,1195,2148,1195,1823
1196,2,1196,2182,1196,1784
1197,0,1197,2221,1197,1777
1198,1,1198,2166,1198,1794
1199,1,1199,2131,1199,1776
1200,0,1200,2222,1200,1783
1201,4,1201,2115,1201,1725
1202,0,1202,2188,1202,1724
1203,0,1203,2207,1203,1773
1204,0,1204,2155,1204,1741
1205,0,1205,2204,1205,1817
1206,0,1206,2183,1206,1691
1207,0,1207,2120,1207,1814
1208,0,1208,2159,1208,1685
1209,3,1209,2181,1209,1792
1210,1,1210,2076,1210,1761
1211,1,1211,2140,1211,1770
1212,2,1212,2242,1212,1791
1213,3,1213,2109,1213,1789
1214,2,1214,2179,1214,1759
1215,3,1215,2080,1215,1768
1216,0,1216,2132,1216,1773
1217,2,1217,2065,1217,1743
1218,0,1218,2199,1218,1790
1219,0,1219,2152,1219,1663
1220,0,1220,2164,1220,1739
1221,1,1221,2116,1221,1753
1222,1,1222,2100,1222,1839
1223,0,1223,2140,1223,1716
1224,2,1224,2153,1224,1675
1225,0,1225,2193,1225,1690
1226,0,1226,2075,1226,1752
1227,1,1227,2148,1227,1745
1228,0,1228,2162,1228,1618
1229,2,1229,2111,1229,1748
1230,1,1230,2218,1230,1719
1231,3,1231,2196,1231,1701
1232,1,1232,2207,1232,1611
1233,1,1233,2067,1233,1738
1234,1,1234,2061,1234,1759
1235,2,1235,2092,1235,1730
1236,1,1236,2100,1236,1660
1237,5,1237,2107,1237,1752
1238,0,1238,2020,1238,1721
1239,1,1239,2093,1239,1743
1240,0,1240,2112,1240,1722
1241,2,1241,2104,1241,1732
1242,2,1242,2168,1242,1743
1243,2,1243,2111,1243,1718
1244,2,1244,2110,1244,1752
1245,1,1245,2112,1245,1647
1246,1,1246,2085,1246,1608
1247,3,1247,2175,1247,1691
1248,1,1248,2029,1248,1766
1249,1,1249,2122,1249,1686
1250,3,1250,2111,1250,1664
1251,2,1251,1971,1251,1721
1252,2,1252,2075,1252,1709
1253,0,1253,2045,1253,1603
1254,2,1254,2017,1254,1705
1255,0,1255,1963,1255,1669
1256,2,1256,2011,1256,1700
1257,1,1257,2111,1257,1650
1258,1,1258,2026,1258,1638
1259,0,1259,2088,1259,1693
1260,0,1260,2084,1260,1685
1261,2,1261,1999,1261,1694
1262,0,1262,1964,1262,1647
1263,0,1263,2220,1263,1768
1264,1,1264,2099,1264,1699
1265,0,1265,2035,1265,1703
1266,0,1266,2065,1266,1699
1267,0,1267,2018,1267,1688
1268,0,1268,2102,1268,1664
1269,0,1269,1961,1269,1611
1270,0,1270,2104,1270,1670
1271,0,1271,2084,1271,1656
1272,3,1272,2131,1272,1636
1273,1,1273,2097,1273,1633
1274,0,1274,2066,1274,1598
1275,0,1275,2056,1275,1587
1276,0,1276,2075,1276,1637
1277,1,1277,2166,1277,1654
1278,0,1278,2136,1278,1616
1279,0,1279,2017,1279,1583
1280,2,1280,2086,1280,1629
1281,0,1281,2060,1281,1706
1282,1,1282,1984,1282,1604
1283,1,1283,2122,1283,1611
1284,1,1284,2098,1284,1600
1285,1,1285,2116,1285,1592
1286,1,1286,2121,1286,1577
1287,1,1287,2084,1287,1572
1288,3,1288,2039,1288,1613
1289,0,1289,2060,1289,1558
1290,0,1290,2114,1290,1531
1291,4,1291,2026,1291,1601
1292,2,1292,2029,1292,1594
1293,0,1293,2036,1293,1639
1294,0,1294,1980,1294,1585
1295,1,1295,1951,1295,1561
1296,0,1296,2064,1296,1518
1297,0,1297,2048,1297,1623
1298,0,1298,1981,1298,1555
1299,1,1299,2017,1299,1578
1300,3,1300,2102,1300,1533
1301,0,1301,2011,1301,1628
1302,3,1302,2011,1302,1570
1303,4,1303,1957,1303,1587
1304,1,1304,1936,1304,1658
1305,1,1305,2099,1305,1604
1306,0,1306,1973,1306,1558
1307,0,1307,1941,1307,1587
1308,1,1308,2017,1308,1659
1309,1,1309,2041,1309,1644
1310,3,1310,1980,1310,1626
1311,2,1311,1937,1311,1553
1312,0,1312,1998,1312,1620
1313,2,1313,1964,1313,1623
1314,1,1314,1953,1314,1546
1315,0,1315,1940,1315,1588
1316,2,1316,1931,1316,1588
1317,2,1317,1955,1317,1583
1318,0,1318,2013,1318,1552
1319,1,1319,1998,1319,1527
1320,1,1320,1903,1320,1545
1321,1,1321,1930,1321,1530
1322,2,1322,2024,1322,1642
1323,0,1323,2003,1323,1637
1324,0,1324,1949,1324,1585
1325,1,1325,1983,1325,1561
1326,1,1326,1978,1326,1577
1327,1,1327,1928,1327,1542
1328,1,1328,1874,1328,1593
1329,0,1329,1960,1329,1589
1330,0,1330,1819,1330,1534
1331,0,1331,1981,1331,1499
1332,0,1332,1905,1332,1463
1333,0,1333,1962,1333,1630
1334,0,1334,1941,1334,1499
1335,1,1335,1983,1335,1519
1336,0,1336,1920,1336,1579
1337,0,1337,1935,1337,1634
1338,0,1338,1991,1338,1595
1339,1,1339,1967,1339,1552
1340,1,1340,1899,1340,1499
1341,0,1341,1902,1341,1505
1342,1,1342,1872,1342,1463
1343,0,1343,1910,1343,1504
1344,0,1344,1859,1344,1552
1345,2,1345,1896,1345,1508
1346,1,1346,1893,1346,1517
1347,0,1347,1949,1347,1564
1348,0,1348,1896,1348,1548
1349,0,1349,1895,1349,1573
1350,0,1350,1883,1350,1581
1351,0,1351,1898,1351,1550
1352,0,1352,1951,1352,1548
1353,2,1353,1853,1353,1582
1354,1,1354,1964,1354,1559
1355,0,1355,1980,1355,1512
1356,1,1356,1928,1356,1539
1357,1,1357,1971,1357,1582
1358,2,1358,1886,1358,1568
1359,1,1359,1892,1359,1562
1360,2,1360,1871,1360,1591
1361,2,1361,1913,1361,1571
1362,3,1362,1803,1362,1442
1363,1,1363,1901,1363,1489
1364,0,1364,1921,1364,1562
1365,1,1365,1848,1365,1532
1366,1,1366,1829,1366,1565
1367,0,1367,1853,1367,1464
1368,0,1368,1966,1368,1512
1369,0,1369,1898,1369,1546
1370,0,1370,1875,1370,1550
1371,0,1371,1886,1371,1611
1372,0,1372,1873,1372,1522
1373,0,1373,1860,1373,1476
1374,1,1374,1853,1374,1547
1375,0,1375,1927,1375,1498
1376,0,1376,1866,1376,1553
1377,0,1377,1883,1377,1583
1378,1,1378,1830,1378,1589
1379,0,1379,1902,1379,1524
1380,1,1380,1856,1380,1623
1381,0,1381,1801,1381,1492
1382,1,1382,1793,1382,1562
1383,3,1383,1812,1383,1508
1384,1,1384,1822,1384,1588
1385,0,1385,1847,1385,1514
1386,1,1386,1847,1386,1435
1387,0,1387,1829,1387,1476
1388,0,1388,1842,1388,1494
1389,1,1389,1843,1389,1563
1390,1,1390,1810,1390,1483
1391,1,1391,1811,1391,1510
1392,1,1392,1868,1392,1499
1393,2,1393,1825,1393,1465
1394,1,1394,1824,1394,1461
1395,0,1395,1817,1395,1494
1396,1,1396,1804,1396,1485
1397,1,1397,1782,1397,1470
1398,0,1398,1792,1398,1474
1399,1,1399,1841,1399,1506
1400,1,1400,1783,1400,1449
1401,0,1401,1809,1401,1493
1402,1,1402,1739,1402,1482
1403,1,1403,1693,1403,1478
1404,2,1404,1782,1404,1484
1405,0,1405,1748,1405,1476
1406,2,1406,1754,1406,1469
1407,0,1407,1753,1407,1475
1408,0,1408,1787,1408,1497
1409,2,1409,1746,1409,1503
1410,0,1410,1782,1410,1479
1411,0,1411,1768,1411,1472
1412,2,1412,1732,1412,1560
1413,0,1413,1724,1413,1407
1414,2,1414,1778,1414,1531
1415,0,1415,1694,1415,1448
1416,0,1416,1645,1416,1453
1417,0,1417,1701,1417,1468
1418,0,1418,1694,1418,1466
1419,2,1419,1693,1419,1398
1420,0,1420,1667,1420,1468
1421,1,1421,1692,1421,1491
1422,0,1422,1659,1422,1448
1423,0,1423,1653,1423,1400
1424,0,1424,1640,1424,1403
1425,0,1425,1743,1425,1449
1426,1,1426,1628,1426,1484
1427,2,1427,1679,1427,1431
1428,2,1428,1682,1428,1451
1429,1,1429,1717,1429,1479
1430,0,1430,1700,1430,1530
1431,0,1431,1680,1431,1472
1432,0,1432,1659,1432,1489
1433,0,1433,1672,1433,1445
1434,2,1434,1616,1434,1468
1435,1,1435,1620,1435,1474
1436,1,1436,1638,1436,1393
1437,1,1437,1570,1437,1452
1438,0,1438,1621,1438,1380
1439,2,1439,1622,1439,1469
1440,2,1440,1538,1440,1467
1441,1,1441,1552,1441,1429
1442,0,1442,1575,1442,1471
1443,3,1443,1527,1443,1338
1444,1,1444,1508,1444,1434
1445,1,1445,1484,1445,1446
1446,2,1446,1489,1446,1416
1447,2,1447,1488,1447,1452
1448,0,1448,1560,1448,1442
1449,3,1449,1521,1449,1452
1450,2,1450,1519,1450,1452
1451,1,1451,1530,1451,1402
1452,0,1452,1581,1452,1443
1453,1,1453,1492,1453,1456
1454,2,1454,1452,1454,1440
1455,0,1455,1503,1455,1409
1456,0,1456,1448,1456,1446
1457,1,1457,1515,1457,1507
1458,0,1458,1475,1458,1516
1459,0,1459,1460,1459,1472
1460,1,1460,1520,1460,1411
1461,2,1461,1463,1461,1419
1462,1,1462,1481,1462,1410
1463,3,1463,1465,1463,1427
1464,1,1464,1501,1464,1396
1465,1,1465,1489,1465,1377
1466,0,1466,1405,1466,1406
1467,2,1467,1507,1467,1374
1468,0,1468,1552,1468,1414
1469,1,1469,1530,1469,1463
1470,0,1470,1469,1470,1471
1471,2,1471,1561,1471,1416
1472,2,1472,1467,1472,1447
1473,1,1473,1458,1473,1392
1474,0,1474,1507,1474,1442
1475,0,1475,1441,1475,1445
1476,2,1476,1402,1476,1441
1477,0,1477,1423,1477,1420
1478,1,1478,1454,1478,1465
1479,0,1479,1402,1479,1311
1480,1,1480,1460,1480,1418
1481,2,1481,1444,1481,1414
1482,1,1482,1425,1482,1381
1483,1,1483,1367,1483,1475
1484,1,1484,1431,1484,1393
1485,1,1485,1420,1485,1459
1486,1,1486,1341,1486,1388
1487,0,1487,1415,1487,1466
1488,0,1488,1389,1488,1410
1489,0,1489,1447,1489,1431
1490,0,1490,1381,1490,1400
1491,0,1491,1410,1491,1403
1492,0,1492,1403,1492,1370
1493,1,1493,1386,1493,1397
1494,0,1494,1391,1494,1446
1495,1,1495,1452,1495,1362
1496,0,1496,1356,1496,1409
1497,1,1497,1351,1497,1414
1498,0,1498,1418,1498,1328
1499,0,1499,1345,1499,1347
1500,1,1500,1320,1500,1330
1501,0,1501,1342,1501,1408
1502,1,1502,1355,1502,1375
1503,0,1503,1373,1503,1381
1504,1,1504,1369,1504,1381
1505,0,1505,1295,1505,1352
1506,1,1506,1305,1506,1317
1507,0,1507,1313,1507,1405
1508,1,1508,1348,1508,1403
1509,1,1509,1312,1509,1347
1510,3,1510,1345,1510,1378
1511,3,1511,1281,1511,1380
1512,1,1512,1270,1512,1373
1513,0,1513,1299,1513,1429
1514,1,1514,1288,1514,1352
1515,1,1515,1314,1515,1385
1516,0,1516,1335,1516,1373
1517,2,1517,1278,1517,1412
1518,0,1518,1366,1518,1422
1519,0,1519,1350,1519,1375
1520,1,1520,1312,1520,1363
1521,1,1521,1286,1521,1366
1522,1,1522,1307,1522,1353
1523,2,1523,1297,1523,1346
1524,2,1524,1283,1524,1339
1525,1,1525,1269,1525,1444
1526,0,1526,1315,1526,1393
1527,2,1527,1261,1527,1348
1528,2,1528,1296,1528,1446
1529,1,1529,1256,1529,1315
1530,0,1530,1229,1530,1351
1531,0,1531,1282,1531,1386
1532,0,1532,1239,1532,1361
1533,3,1533,1234,1533,1409
1534,1,1534,1235,1534,1403
1535,0,1535,1224,1535,1397
1536,0,1536,1227,1536,1315
1537,0,1537,1257,1537,1461
1538,0,1538,1260,1538,1498
1539,2,1539,1272,1539,1375
1540,1,1540,1178,1540,1442
1541,1,1541,1208,1541,1478
1542,3,1542,1281,1542,1407
1543,0,1543,1268,1543,1429
1544,0,1544,1171,1544,1379
1545,1,1545,1194,1545,1370
1546,1,1546,1243,1546,1369
1547,2,1547,1237,1547,1407
1548,1,1548,1133,1548,1328
1549,1,1549,1237,1549,1346
1550,1,1550,1195,1550,1341
1551,2,1551,1179,1551,1361
1552,1,1552,1204,1552,1347
1553,0,1553,1163,1553,1382
1554,1,1554,1148,1554,1294
1555,2,1555,1242,1555,1382
1556,0,1556,1146,1556,1377
1557,0,1557,1227,1557,1387
1558,0,1558,1161,1558,1357
1559,2,1559,1188,1559,1310
1560,2,1560,1184,1560,1325
1561,0,1561,1191,1561,1367
1562,0,1562,1162,1562,1332
1563,0,1563,1153,1563,1346
1564,1,1564,1144,1564,1332
1565,2,1565,1129,1565,1315
1566,4,1566,1154,1566,1267
1567,0,1567,1190,1567,1290
1568,1,1568,1250,1568,1358
1569,3,1569,1160,1569,1322
1570,1,1570,1180,1570,1313
1571,2,1571,1175,1571,1332
1572,1,1572,1165,1572,1311
1573,1,1573,1168,1573,1342
1574,0,1574,1112,1574,1265
1575,1,1575,1151,1575,1303
1576,2,1576,1195,1576,1306
1577,0,1577,1147,1577,1336
1578,0,1578,1169,1578,1310
1579,1,1579,1153,1579,1312
1580,0,1580,1132,1580,1275
1581,1,1581,1141,1581,1256
1582,1,1582,1138,1582,1316
1583,2,1583,1128,1583,1335
1584,2,1584,1203,1584,1312
1585,0,1585,1073,1585,1340
1586,0,1586,1127,1586,1251
1587,2,1587,1134,1587,1301
1588,1,1588,1126,1588,1313
1589,1,1589,1069,1589,1343
1590,2,1590,1132,1590,1300
1591,2,1591,1076,1591,1314
1592,2,1592,1085,1592,1293
1593,0,1593,1055,1593,1295
1594,1,1594,1058,1594,1228
1595,1,1595,1097,1595,1265
1596,4,1596,1043,1596,1319
1597,0,1597,1056,1597,1298
1598,1,1598,1045,1598,1256
1599,1,1599,1090,1599,1298
1600,1,1600,1080,1600,1276
1601,0,1601,1101,1601,1268
1602,0,1602,1107,1602,1285
1603,0,1603,1103,1603,1246
1604,1,1604,1115,1604,1293
1605,2,1605,1051,1605,1361
1606,0,1606,1083,1606,1249
1607,0,1607,1081,1607,1275
1608,0,1608,1050,1608,1321
1609,0,1609,1140,1609,1246
1610,1,1610,1071,1610,1302
1611,0,1611,1119,1611,1279
1612,1,1612,1126,1612,1249
1613,0,1613,1033,1613,1284
1614,2,1614,1061,1614,1256
1615,0,1615,1035,1615,1223
1616,0,1616,1088,1616,1252
1617,1,1617,1030,1617,1155
1618,0,1618,1063,1618,1281
1619,2,1619,1024,1619,1236
1620,1,1620,1097,1620,1245
1621,0,1621,1086,1621,1212
1622,1,1622,1014,1622,1314
1623,2,1623,1113,1623,1245
1624,0,1624,1081,1624,1328
1625,2,1625,1076,1625,1243
1626,1,1626,1043,1626,1294
1627,1,1627,1035,1627,1277
1628,1,1628,1044,1628,1248
1629,1,1629,1034,1629,1284
1630,0,1630,993,1630,1285
1631,0,1631,1032,1631,1270
1632,0,1632,1042,1632,1317
1633,0,1633,1032,1633,1238
1634,0,1634,1084,1634,1243
1635,2,1635,1052,1635,1281
1636,0,1636,1058,1636,1256
1637,0,1637,1052,1637,1254
1638,0,1638,1072,1638,1181
1639,0,1639,1037,1639,1269
1640,0,1640,1006,1640,1260
1641,1,1641,1075,1641,1283
1642,0,1642,1103,1642,1291
1643,1,1643,1075,1643,1293
1644,2,1644,1077,1644,1283
1645,0,1645,1066,1645,1191
1646,0,1646,1013,1646,1226
1647,0,1647,1053,1647,1225
1648,2,1648,1055,1648,1262
1649,0,1649,1028,1649,1221
1650,0,1650,1077,1650,1229
1651,0,1651,1079,1651,1276
1652,2,1652,1025,1652,1272
1653,1,1653,1018,1653,1219
1654,0,1654,999,1654,1249
1655,1,1655,1063,1655,1225
1656,0,1656,1073,1656,1179
1657,1,1657,994,1657,1252
1658,1,1658,957,1658,1206
1659,0,1659,1043,1659,1191
1660,0,1660,1043,1660,1263
1661,1,1661,1079,1661,1229
1662,4,1662,961,1662,1240
1663,3,1663,1015,1663,1204
1664,0,1664,1062,1664,1221
1665,0,1665,1041,1665,1243
1666,2,1666,1012,1666,1190
1667,0,1667,1047,1667,1255
1668,0,1668,989,1668,1235
1669,0,1669,1030,1669,1235
1670,1,1670,972,1670,1217
1671,0,1671,1046,1671,1205
1672,0,1672,1015,1672,1212
1673,1,1673,1017,1673,1150
1674,4,1674,1039,1674,1217
1675,0,1675,1009,1675,1269
1676,0,1676,1028,1676,1275
1677,2,1677,1055,1677,1227
1678,3,1678,1081,1678,1218
1679,0,1679,1032,1679,1162
1680,2,1680,998,1680,1193
1681,0,1681,1041,1681,1135
1682,4,1682,1026,1682,1174
1683,3,1683,1022,1683,1169
1684,5,1684,1059,1684,1189
1685,2,1685,994,1685,1184
1686,0,1686,1042,1686,1176
1687,2,1687,1016,1687,1195
1688,0,1688,1031,1688,1199
1689,2,1689,982,1689,1180
1690,1,1690,1009,1690,1142
1691,4,1691,1076,1691,1109
1692,2,1692,1017,1692,1158
1693,1,1693,1001,1693,1155
1694,0,1694,1080,1694,1160
1695,1,1695,987,1695,1133
1696,2,1696,1071,1696,1105
1697,0,1697,1016,1697,1126
1698,1,1698,998,1698,1169
1699,1,1699,1079,1699,1169
1700,0,1700,992,1700,1193
1701,0,1701,966,1701,1084
1702,0,1702,933,1702,1111
1703,0,1703,934,1703,1145
1704,0,1704,990,1704,1116
1705,0,1705,976,1705,1163
1706,0,1706,1035,1706,1111
1707,0,1707,1022,1707,1124
1708,0,1708,1017,1708,1136
1709,1,1709,931,1709,1166
1710,1,1710,948,1710,1150
1711,0,1711,915,1711,1093
1712,0,1712,950,1712,1140
1713,0,1713,967,1713,1175
1714,0,1714,967,1714,1125
1715,0,1715,926,1715,1041
1716,2,1716,970,1716,1075
1717,1,1717,951,1717,1089
1718,2,1718,978,1718,1161
1719,1,1719,963,1719,1061
1720,0,1720,927,1720,1109
1721,1,1721,1008,1721,1102
1722,1,1722,942,1722,1065
1723,0,1723,925,1723,1057
1724,0,1724,951,1724,1057
1725,1,1725,986,1725,1100
1726,0,1726,964,1726,1041
1727,2,1727,986,1727,1039
1728,1,1728,971,1728,1087
1729,0,1729,959,1729,1086
1730,1,1730,1024,1730,1083
1731,0,1731,961,1731,993
1732,0,1732,1011,1732,997
1733,0,1733,1026,1733,1050
1734,2,1734,927,1734,1032
1735,1,1735,992,1735,1009
1736,1,1736,940,1736,1082
1737,0,1737,970,1737,1015
1738,1,1738,1004,1738,994
1739,0,1739,990,1739,1020
1740,0,1740,1006,1740,976
1741,1,1741,974,1741,1033
1742,1,1742,990,1742,1011
1743,2,1743,1059,1743,1038
1744,0,1744,985,1744,1029
1745,0,1745,962,1745,1043
1746,1,1746,1039,1746,1026
1747,2,1747,998,1747,953
1748,0,1748,982,1748,1007
1749,0,1749,985,1749,1018
1750,1,1750,941,1750,943
1751,2,1751,941,1751,1023
1752,1,1752,959,1752,992
1753,1,1753,939,1753,981
1754,1,1754,969,1754,971
1755,0,1755,947,1755,1007
1756,0,1756,869,1756,956
1757,1,1757,947,1757,966
1758,0,1758,959,1758,969
1759,5,1759,958,1759,993
1760,0,1760,976,1760,1003
1761,2,1761,912,1761,989
1762,1,1762,962,1762,1001
1763,1,1763,1004,1763,1004
1764,0,1764,929,1764,1001
1765,1,1765,946,1765,1012
1766,0,1766,971,1766,976
1767,0,1767,1024,1767,1021
1768,2,1768,1002,1768,951
1769,0,1769,966,1769,1005
1770,1,1770,917,1770,973
1771,0,1771,928,1771,983
1772,1,1772,1025,1772,965
1773,1,1773,889,1773,933
1774,1,1774,939,1774,965
1775,2,1775,965,1775,963
1776,0,1776,948,1776,891
1777,1,1777,984,1777,978
1778,0,1778,927,1778,957
1779,2,1779,998,1779,972
1780,2,1780,975,1780,910
1781,1,1781,924,1781,896
1782,1,1782,928,1782,975
1783,1,1783,964,1783,960
1784,0,1784,930,1784,934
1785,0,1785,985,1785,953
1786,0,1786,911,1786,988
1787,0,1787,951,1787,945
1788,0,1788,943,1788,872
1789,2,1789,929,1789,915
1790,0,1790,934,1790,913
1791,0,1791,882,1791,863
1792,1,1792,982,1792,949
1793,0,1793,946,1793,927
1794,0,1794,916,1794,916
1795,0,1795,906,1795,943
1796,0,1796,962,1796,928
1797,0,1797,987,1797,961
1798,0,1798,993,1798,881
1799,0,1799,878,1799,895
1800,1,1800,957,1800,939
